epoch,class,threshold_id,threshold_value,auc,sens,spec,ppv,npv,alert_rate,ece,tp,fp,tn,fn
11,Infiltration,3,0.3397217104511876,0.698,0.7396780965710282,0.4905540561993967,0.24777308954524138,0.8925476603119582,0.5520186335403726,0.1821543846826993,1057,3209,3090,372
11,Infiltration,4,0.3481375190519517,0.698,0.6941917424772563,0.5643752976662961,0.2655246252676659,0.8905310621242483,0.4834368530020704,0.1821543846826993,992,2744,3555,437
11,Infiltration,5,0.35655332765271586,0.698,0.6396081175647301,0.6202571836799491,0.2764670296430731,0.8835368611488013,0.4277950310559006,0.1821543846826993,914,2392,3907,515
11,Infiltration,6,0.36496913625348,0.698,0.5962211336599017,0.6682013017939354,0.28959891230455465,0.8794400334308398,0.3806935817805383,0.1821543846826993,852,2090,4209,577
11,Infiltration,7,0.3733849448542441,0.698,0.5647305808257519,0.7063025877123352,0.3037260067745577,0.8773417471899032,0.34381469979296064,0.1821543846826993,807,1850,4449,622
11,Infiltration,8,0.38180075345500825,0.698,0.5269419174247723,0.7453564057786949,0.3194739075095459,0.8741388940606962,0.30499482401656314,0.1821543846826993,753,1604,4695,676
11,Infiltration,9,0.3902165620557724,0.698,0.4982505248425469,0.7667883791077947,0.3264557542411736,0.8707409410492156,0.2822204968944099,0.1821543846826993,712,1469,4830,717
11,Infiltration,10,0.39863237065653645,0.698,0.4688593421973405,0.7904429274488013,0.336683417085427,0.8677239456256534,0.25750517598343686,0.1821543846826993,670,1320,4979,759
11,Infiltration,11,0.4070481792573006,0.698,0.4380685794261719,0.8110811239879345,0.34471365638766505,0.8641745602165086,0.2349896480331263,0.1821543846826993,626,1190,5109,803
11,Infiltration,12,0.4154639878580647,0.698,0.4009797060881733,0.8312430544530877,0.3502444987775059,0.8594878529218646,0.21169772256728778,0.1821543846826993,573,1063,5236,856
11,Infiltration,13,0.42387979645882884,0.698,0.36878936319104244,0.8488648991903476,0.35632183908045956,0.8556569051048166,0.19138198757763975,0.1821543846826993,527,952,5347,902
11,Infiltration,14,0.43229560505959297,0.698,0.3442967109867038,0.8669630100015874,0.36992481203007493,0.8535479837449201,0.1721014492753623,0.1821543846826993,492,838,5461,937
11,Infiltration,15,0.44071141366035704,0.698,0.312806158152554,0.880615970789014,0.3728106755629689,0.8495941185480165,0.15515010351966874,0.1821543846826993,447,752,5547,982
11,Infiltration,16,0.44912722226112123,0.698,0.2834149755073476,0.8944276869344339,0.3785046728971959,0.8462000600781014,0.1384575569358178,0.1821543846826993,405,665,5634,1024
11,Infiltration,17,0.4575430308618853,0.698,0.25052484254723567,0.9050642959199872,0.37447698744769836,0.8418487891317187,0.12370600414078675,0.1821543846826993,358,598,5701,1071
11,Infiltration,18,0.46595883946264943,0.698,0.21833449965010482,0.9182409906334338,0.3772672309552595,0.8381394000869438,0.10701345755693582,0.1821543846826993,312,515,5784,1117
11,Infiltration,19,0.47437464806341356,0.698,0.19174247725682284,0.9306239085569137,0.38537271448663796,0.8353997434801196,0.09200310559006211,0.1821543846826993,274,437,5862,1155
11,Infiltration,20,0.4827904566641777,0.698,0.15395381385584314,0.9449118907763135,0.38800705467372065,0.8311688311688311,0.07336956521739131,0.1821543846826993,220,347,5952,1209
11,Infiltration,21,0.4912062652649418,0.698,0.1210636808957312,0.9553897444038735,0.3810572687224661,0.8273302172119879,0.058747412008281576,0.1821543846826993,173,281,6018,1256
11,Infiltration,22,0.4996220738657059,0.698,0.09797060881735473,0.96570884267344,0.393258426966291,0.8251492132392837,0.04606625258799172,0.1821543846826993,140,216,6083,1289
11,Infiltration,23,0.5080378824664701,0.698,0.07557732680195936,0.9738053659311,0.39560439560439414,0.8228034875922199,0.035326086956521736,0.1821543846826993,108,165,6134,1321
11,Infiltration,24,0.5164536910672342,0.698,0.060181945416375046,0.9803143356088266,0.40952380952380757,0.8213620643788241,0.02717391304347826,0.1821543846826993,86,124,6175,1343
11,Infiltration,25,0.5248694996679983,0.698,0.042687193841847416,0.9860295284965866,0.40939597315435966,0.8195012534635175,0.019280538302277432,0.1821543846826993,61,88,6211,1368
11,Infiltration,26,0.5332853082687624,0.698,0.028691392582225313,0.9907921892363866,0.41414141414141,0.8180626556560492,0.01281055900621118,0.1821543846826993,41,58,6241,1388
11,Infiltration,27,0.5417011168695265,0.698,0.01889433170048984,0.9947610731862199,0.44999999999999246,0.8171622326551903,0.007763975155279503,0.1821543846826993,27,33,6266,1402
11,Infiltration,28,0.5501169254702907,0.698,0.010496850944716578,0.9976186696300998,0.49999999999998335,0.8163159262146011,0.0038819875776397515,0.1821543846826993,15,15,6284,1414
11,Infiltration,29,0.5585327340710547,0.698,0.004198740377886631,0.9988887124940465,0.46153846153842604,0.8155541153596888,0.0016821946169772257,0.1821543846826993,6,7,6292,1423
11,Infiltration,30,0.5669485426718188,0.698,0.0013995801259622104,0.9998412446420065,0.6666666666664445,0.8152750809061488,0.00038819875776397513,0.1821543846826993,2,1,6298,1427
11,Infiltration,31,0.575364351272583,0.698,0.0013995801259622104,0.9999999999999999,0.9999999999995,0.8152989904219518,0.0002587991718426501,0.1821543846826993,2,0,6299,1427
11,Mass,0,0.3326638638973236,0.807,0.8391420911528127,0.4901427600271923,0.07703667240954958,0.9836289222373804,0.5257505175983437,0.2985424183841263,313,3750,3605,60
11,Mass,1,0.33964038856567874,0.807,0.7855227882037512,0.5849082256968048,0.08756724447101014,0.9817434961204927,0.4329710144927536,0.2985424183841263,293,3053,4302,80
11,Mass,2,0.3466169132340339,0.807,0.7319034852546897,0.6538409245411284,0.09684285207520395,0.9796292523935627,0.3647774327122153,0.2985424183841263,273,2546,4809,100
11,Mass,3,0.35359343790238906,0.807,0.6890080428954405,0.7124405166553364,0.1083473861720067,0.9783420463032112,0.30693581780538304,0.2985424183841263,257,2115,5240,116
11,Mass,4,0.3605699625707442,0.807,0.6139410187667543,0.762066621346023,0.1157150075795856,0.9749521655940162,0.2560817805383023,0.2985424183841263,229,1750,5605,144
11,Mass,5,0.36754648723909933,0.807,0.5683646112600521,0.8035350101971447,0.12794206397103192,0.9734804809751275,0.21441511387163562,0.2985424183841263,212,1445,5910,161
11,Mass,6,0.37452301190745446,0.807,0.5201072386058967,0.8384772263766145,0.14037626628075245,0.9717932555940749,0.17883022774327123,0.2985424183841263,194,1188,6167,179
11,Mass,7,0.3814995365758096,0.807,0.4825737265415536,0.8643099932019034,0.1528013582342953,0.970534351145038,0.1524327122153209,0.2985424183841263,180,998,6357,193
11,Mass,8,0.3884760612441647,0.807,0.4450402144772106,0.8872875594833446,0.16683417085427119,0.9692559037576116,0.12875258799171843,0.2985424183841263,166,829,6526,207
11,Mass,9,0.39545258591251986,0.807,0.42359249329758597,0.9061862678450033,0.1863207547169809,0.9687499999999999,0.10973084886128365,0.2985424183841263,158,690,6665,215
11,Mass,10,0.40242911058087505,0.807,0.3860589812332429,0.9216859279401767,0.1999999999999997,0.9673230593607305,0.09316770186335403,0.2985424183841263,144,576,6779,229
11,Mass,11,0.4094056352492302,0.807,0.36729222520107135,0.9348742352141399,0.22240259740259705,0.96681664791901,0.07971014492753623,0.2985424183841263,137,479,6876,236
11,Mass,12,0.4163821599175853,0.807,0.3458445040214468,0.9452073419442555,0.24248120300751833,0.9660922734852695,0.06884057971014493,0.2985424183841263,129,403,6952,244
11,Mass,13,0.42335868458594045,0.807,0.32707774798927525,0.9545887151597552,0.2675438596491222,0.9654840484048404,0.059006211180124224,0.2985424183841263,122,334,7021,251
11,Mass,14,0.4303352092542956,0.807,0.3002680965147445,0.9620666213460229,0.28644501278772305,0.9644268774703556,0.050595238095238096,0.2985424183841263,112,279,7076,261
11,Mass,15,0.4373117339226507,0.807,0.26005361930294835,0.9687287559483343,0.2966360856269104,0.9627077421970003,0.04231366459627329,0.2985424183841263,97,230,7125,276
11,Mass,16,0.44428825859100585,0.807,0.25201072386058915,0.9738953093133921,0.3286713286713275,0.9625100779360386,0.03700828157349897,0.2985424183841263,94,192,7163,279
11,Mass,17,0.45126478325936104,0.807,0.23056300268096452,0.9783820530251528,0.3510204081632639,0.9616463985032739,0.03170289855072464,0.2985424183841263,86,159,7196,287
11,Mass,18,0.45824130792771617,0.807,0.21715817694369913,0.98368456832087,0.40298507462686367,0.9612063239006243,0.026009316770186336,0.2985424183841263,81,120,7235,292
11,Mass,19,0.4652178325960713,0.807,0.20643431635388684,0.9859959211420801,0.4277777777777754,0.9607843137254901,0.023291925465838508,0.2985424183841263,77,103,7252,296
11,Mass,20,0.47219435726442643,0.807,0.17158176943699685,0.9872195785180148,0.40506329113923795,0.9591809775429325,0.02044513457556936,0.2985424183841263,64,94,7261,309
11,Mass,21,0.47917088193278157,0.807,0.14209115281501303,0.9899388171312031,0.417322834645666,0.9579002762794367,0.01643374741200828,0.2985424183841263,53,74,7281,320
11,Mass,22,0.48614740660113676,0.807,0.12332439678284149,0.9917063222297755,0.42990654205607076,0.9570922451121899,0.01384575569358178,0.2985424183841263,46,61,7294,327
11,Mass,23,0.49312393126949183,0.807,0.09919571045576381,0.9937457511896668,0.44578313253011514,0.9560497056899934,0.01074016563146998,0.2985424183841263,37,46,7309,336
11,Mass,24,0.500100455937847,0.807,0.08579088471849843,0.9949694085656015,0.4637681159420223,0.9554772163467814,0.008928571428571428,0.2985424183841263,32,37,7318,341
11,Mass,25,0.5070769806062021,0.807,0.06970509383377997,0.9967369136641739,0.5199999999999896,0.9548059390466266,0.006469979296066253,0.2985424183841263,26,24,7331,347
11,Mass,26,0.5140535052745573,0.807,0.05630026809651459,0.9971447994561522,0.49999999999998807,0.9542024460057246,0.005434782608695652,0.2985424183841263,21,21,7334,352
11,Mass,27,0.5210300299429125,0.807,0.04557640750670229,0.9978246091094493,0.5151515151514995,0.9537361923326835,0.004270186335403727,0.2985424183841263,17,16,7339,356
11,Mass,28,0.5280065546112676,0.807,0.04289544235924921,0.9980965329707681,0.5333333333333156,0.9536243180046764,0.0038819875776397515,0.2985424183841263,16,14,7341,357
11,Mass,29,0.5349830792796227,0.807,0.040214477211796135,0.9987763426240651,0.624999999999974,0.9535306334371754,0.003105590062111801,0.2985424183841263,15,9,7346,358
11,Mass,30,0.5419596039479778,0.807,0.040214477211796135,0.9991842284160434,0.7142857142856803,0.9535487219410924,0.002717391304347826,0.2985424183841263,15,6,7349,358
11,Mass,31,0.548936128616333,0.807,0.040214477211796135,0.9991842284160434,0.7142857142856803,0.9535487219410924,0.002717391304347826,0.2985424183841263,15,6,7349,358
11,No Finding,0,0.5015939474105835,0.758,0.8424723424723423,0.5025210084033612,0.663572646334533,0.7325438954675375,0.683100414078675,0.11055113728048269,3503,1776,1794,655
11,No Finding,1,0.509039867308832,0.758,0.8263588263588262,0.5288515406162464,0.6713559984368893,0.7233716475095783,0.6622670807453416,0.11055113728048269,3436,1682,1888,722
11,No Finding,2,0.5164857872070805,0.758,0.8167388167388165,0.5535014005602239,0.6805611222444888,0.7216946676406133,0.645703933747412,0.11055113728048269,3396,1594,1976,762
11,No Finding,3,0.523931707105329,0.758,0.8011063011063009,0.5770308123249298,0.6880809750051641,0.7135434707308622,0.6264233954451346,0.11055113728048269,3331,1510,2060,827
11,No Finding,4,0.5313776270035775,0.758,0.7878787878787877,0.6019607843137254,0.697466467958271,0.7090069284064663,0.6077898550724637,0.11055113728048269,3276,1421,2149,882
11,No Finding,5,0.5388235469018259,0.758,0.7729677729677727,0.6204481792717085,0.7034362004815057,0.7011712567268121,0.5912267080745341,0.11055113728048269,3214,1355,2215,944
11,No Finding,6,0.5462694668000744,0.758,0.7607022607022605,0.6364145658263304,0.7090338489127996,0.6954392408937862,0.577251552795031,0.11055113728048269,3163,1298,2272,995
11,No Finding,7,0.5537153866983229,0.758,0.7429052429052427,0.6633053221288514,0.7198788161267768,0.6889729415187662,0.5552536231884058,0.11055113728048269,3089,1202,2368,1069
11,No Finding,8,0.5611613065965714,0.758,0.7217412217412216,0.6845938375350138,0.7271625878362005,0.6787003610108302,0.5340320910973085,0.11055113728048269,3001,1126,2444,1157
11,No Finding,9,0.5686072264948199,0.758,0.6928811928811928,0.7078431372549018,0.7341997961264015,0.6643007360672974,0.5077639751552795,0.11055113728048269,2881,1043,2527,1277
11,No Finding,10,0.5760531463930684,0.758,0.6697931697931696,0.7240896358543416,0.7387267904509282,0.6531076301162202,0.48783643892339545,0.11055113728048269,2785,985,2585,1373
11,No Finding,11,0.5834990662913169,0.758,0.6409331409331408,0.7487394957983191,0.7481751824817516,0.64162265962554,0.4609213250517598,0.11055113728048269,2665,897,2673,1493
11,No Finding,12,0.5909449861895654,0.758,0.6082251082251081,0.7705882352941175,0.7553763440860213,0.6280821917808218,0.4332298136645963,0.11055113728048269,2529,819,2751,1629
11,No Finding,13,0.5983909060878139,0.758,0.5642135642135641,0.791596638655462,0.7592233009708735,0.6093143596377748,0.3998447204968944,0.11055113728048269,2346,744,2826,1812
11,No Finding,14,0.6058368259860624,0.758,0.5206830206830205,0.8156862745098037,0.7669146298264256,0.5936799184505606,0.3652950310559006,0.11055113728048269,2165,658,2912,1993
11,No Finding,15,0.6132827458843109,0.758,0.46825396825396814,0.8428571428571426,0.776315789473684,0.5764367816091953,0.3245341614906832,0.11055113728048269,1947,561,3009,2211
11,No Finding,16,0.6207286657825593,0.758,0.4139009139009138,0.8728291316526609,0.7912643678160917,0.5611381235368268,0.281444099378882,0.11055113728048269,1721,454,3116,2437
11,No Finding,17,0.6281745856808079,0.758,0.3585858585858585,0.8983193277310922,0.8042071197410999,0.5459652706843717,0.23990683229813664,0.11055113728048269,1491,363,3207,2667
11,No Finding,18,0.6356205055790562,0.758,0.29581529581529575,0.9184873949579829,0.8086785009861928,0.528274528757854,0.1968167701863354,0.11055113728048269,1230,291,3279,2928
11,No Finding,19,0.6430664254773047,0.758,0.24386724386724382,0.9355742296918765,0.8151125401929254,0.5151141270820481,0.16097308488612835,0.11055113728048269,1014,230,3340,3144
11,No Finding,20,0.6505123453755532,0.758,0.19408369408369405,0.9551820728291314,0.8345398138572897,0.5043632598727998,0.1251293995859213,0.11055113728048269,807,160,3410,3351
11,No Finding,21,0.6579582652738017,0.758,0.1474266474266474,0.9697478991596636,0.8502080443828005,0.4940773512202083,0.09329710144927536,0.11055113728048269,613,108,3462,3545
11,No Finding,22,0.6654041851720502,0.758,0.10052910052910051,0.9801120448179269,0.8548057259713684,0.48335405442740703,0.06327639751552795,0.11055113728048269,418,71,3499,3740
11,No Finding,23,0.6728501050702987,0.758,0.07094757094757093,0.9876750700280109,0.8702064896755136,0.4771958316416294,0.04386645962732919,0.11055113728048269,295,44,3526,3863
11,No Finding,24,0.6802960249685472,0.758,0.04473304473304472,0.9929971988795515,0.881516587677721,0.4715977118531328,0.027303312629399584,0.11055113728048269,186,25,3545,3972
11,No Finding,25,0.6877419448667957,0.758,0.025733525733525726,0.9963585434173667,0.8916666666666593,0.4675341745531019,0.015527950310559006,0.11055113728048269,107,13,3557,4051
11,No Finding,26,0.6951878647650442,0.758,0.01707551707551707,0.9974789915966384,0.887499999999989,0.4656119246861924,0.010351966873706004,0.11055113728048269,71,9,3561,4087
11,No Finding,27,0.7026337846632926,0.758,0.0076960076960076946,0.9980392156862743,0.8205128205127994,0.46338925738067366,0.005046583850931677,0.11055113728048269,32,7,3563,4126
11,No Finding,28,0.7100797045615412,0.758,0.004329004329004328,0.9994397759103639,0.8999999999999551,0.46289569278671505,0.002587991718426501,0.11055113728048269,18,2,3568,4140
11,No Finding,29,0.7175256244597896,0.758,0.0016835016835016832,0.9997198879551819,0.8749999999998906,0.46230569948186523,0.0010351966873706005,0.11055113728048269,7,1,3569,4151
11,No Finding,30,0.7249715443580381,0.758,0.0007215007215007214,0.9997198879551819,0.7499999999998125,0.4620662868979803,0.0005175983436853002,0.11055113728048269,3,1,3569,4155
11,No Finding,31,0.7324174642562866,0.758,0.00024050024050024045,0.9999999999999998,0.9999999999989999,0.46201630645787495,0.00012939958592132506,0.11055113728048269,1,0,3570,4157
11,Nodule,0,0.20514407753944397,0.714,0.7942583732057397,0.5287277701778386,0.08790045009266612,0.9782333586433812,0.48874223602484473,0.1601965936945894,332,3445,3865,86
11,Nodule,1,0.211341344541119,0.714,0.6937799043062184,0.6387140902872777,0.09894234049812348,0.9733166562434853,0.3792701863354037,0.1601965936945894,290,2641,4669,128
11,Nodule,2,0.21753861154279402,0.714,0.6100478468899506,0.7254445964432283,0.11273209549071614,0.9701792901573361,0.29270186335403725,0.1601965936945894,255,2007,5303,163
11,Nodule,3,0.22373587854446902,0.714,0.5454545454545441,0.782626538987688,0.1254815630159603,0.9678565386567415,0.23511904761904762,0.1601965936945894,228,1589,5721,190
11,Nodule,4,0.22993314554614405,0.714,0.4832535885167452,0.8248974008207933,0.13630229419703097,0.9654178674351583,0.19177018633540371,0.1601965936945894,202,1280,6030,216
11,Nodule,5,0.23613041254781908,0.714,0.4330143540669846,0.8544459644322845,0.14538152610441757,0.9634428505321609,0.1611024844720497,0.1601965936945894,181,1064,6246,237
11,Nodule,6,0.2423276795494941,0.714,0.4043062200956928,0.8789329685362516,0.16034155597722946,0.9626910398561581,0.1363871635610766,0.1601965936945894,169,885,6425,249
11,Nodule,7,0.24852494655116913,0.714,0.36842105263157804,0.8954856361149109,0.16775599128540286,0.9612334801762114,0.1187888198757764,0.1601965936945894,154,764,6546,264
11,Nodule,8,0.25472221355284413,0.714,0.3468899521531092,0.909439124487004,0.17967781908302333,0.9605548331166015,0.10442546583850931,0.1601965936945894,145,662,6648,273
11,Nodule,9,0.2609194805545192,0.714,0.31578947368420973,0.9212038303693569,0.18644067796610142,0.9592592592592591,0.09161490683229814,0.1601965936945894,132,576,6734,286
11,Nodule,10,0.2671167475561942,0.714,0.2918660287081333,0.9314637482900135,0.1958266452648472,0.9583391977480646,0.0806159420289855,0.1601965936945894,122,501,6809,296
11,Nodule,11,0.2733140145578692,0.714,0.2775119617224874,0.9389876880984951,0.20640569395017755,0.9578565447948645,0.07272256728778467,0.1601965936945894,116,446,6864,302
11,Nodule,12,0.27951128155954424,0.714,0.25837320574162614,0.9452804377564978,0.21259842519684996,0.9570637119113572,0.06573498964803312,0.1601965936945894,108,400,6910,310
11,Nodule,13,0.28570854856121924,0.714,0.23923444976076497,0.9518467852257181,0.22123893805309686,0.9562946673996701,0.05848861283643892,0.1601965936945894,100,352,6958,318
11,Nodule,14,0.2919058155628943,0.714,0.21770334928229612,0.9563611491108069,0.22195121951219457,0.9553156600163978,0.05305383022774327,0.1601965936945894,91,319,6991,327
11,Nodule,15,0.2981030825645693,0.714,0.21052631578947317,0.9610123119015047,0.23592493297587067,0.9551325628823928,0.04826604554865425,0.1601965936945894,88,285,7025,330
11,Nodule,16,0.3043003495662443,0.714,0.19617224880382728,0.9649794801641586,0.24260355029585726,0.9545331529093368,0.043737060041407864,0.1601965936945894,82,256,7054,336
11,Nodule,17,0.31049761656791935,0.714,0.18660287081339666,0.9683994528043774,0.2524271844660186,0.9541717212562338,0.03998447204968944,0.1601965936945894,78,231,7079,340
11,Nodule,18,0.31669488356959435,0.714,0.18421052631578902,0.97140902872777,0.2692307692307683,0.9541789841440472,0.03700828157349897,0.1601965936945894,77,209,7101,341
11,Nodule,19,0.3228921505712694,0.714,0.17224880382775076,0.9738714090287276,0.27376425855513203,0.9536503683858003,0.03403209109730849,0.1601965936945894,72,191,7119,346
11,Nodule,20,0.3290894175729444,0.714,0.15550239234449723,0.977017783857729,0.2789699570815439,0.9529019346230819,0.030150103519668736,0.1601965936945894,65,168,7142,353
11,Nodule,21,0.3352866845746194,0.714,0.1387559808612437,0.979206566347469,0.2761904761904749,0.9521149241819632,0.02717391304347826,0.1601965936945894,58,152,7158,360
11,Nodule,22,0.3414839515762944,0.714,0.13397129186602838,0.9824897400820792,0.3043478260869549,0.9520148462354188,0.023809523809523808,0.1601965936945894,56,128,7182,362
11,Nodule,23,0.34768121857796946,0.714,0.11722488038277483,0.984815321477428,0.3062499999999981,0.9512420718816067,0.020703933747412008,0.1601965936945894,49,111,7199,369
11,Nodule,24,0.3538784855796445,0.714,0.11244019138755953,0.9870041039671681,0.3309859154929554,0.9510941207487476,0.018374741200828156,0.1601965936945894,47,95,7215,371
11,Nodule,25,0.3600757525813195,0.714,0.09330143540669833,0.9885088919288645,0.31707317073170477,0.9501643655489809,0.01591614906832298,0.1601965936945894,39,84,7226,379
11,Nodule,26,0.3662730195829945,0.714,0.08612440191387538,0.9904240766073871,0.3396226415094308,0.9498819207557071,0.013716356107660456,0.1601965936945894,36,70,7240,382
11,Nodule,27,0.3724702865846695,0.714,0.07655502392344479,0.9919288645690834,0.3516483516483478,0.9494565929029722,0.01177536231884058,0.1601965936945894,32,59,7251,386
11,Nodule,28,0.3786675535863446,0.714,0.06937799043062184,0.9930232558139533,0.3624999999999955,0.9491370292887028,0.010351966873706004,0.1601965936945894,29,51,7259,389
11,Nodule,29,0.38486482058801963,0.714,0.06937799043062184,0.9941176470588234,0.40277777777777224,0.9491901776384534,0.009316770186335404,0.1601965936945894,29,43,7267,389
11,Nodule,30,0.39106208758969463,0.714,0.05263157894736829,0.9949384404924759,0.37288135593219707,0.9483635415308383,0.007634575569358178,0.1601965936945894,22,37,7273,396
11,Nodule,31,0.39725935459136963,0.714,0.05023923444976064,0.9957592339261284,0.4038461538461461,0.9482803543512245,0.006728778467908903,0.1601965936945894,21,31,7279,397
11,Pleural_Thickening,0,0.2706393897533417,0.781,0.9285714285714245,0.33089019189765456,0.039778160260087965,0.9935974389755898,0.6766304347826086,0.2604442827102746,208,5021,2483,16
11,Pleural_Thickening,1,0.2770123635568926,0.781,0.8526785714285676,0.4516257995735607,0.04435671156525777,0.9903565166569255,0.5571946169772257,0.2604442827102746,191,4115,3389,33
11,Pleural_Thickening,2,0.28338533736044363,0.781,0.790178571428568,0.5622334754797441,0.05112651646447139,0.9889826535396153,0.44798136645962733,0.2604442827102746,177,3285,4219,47
11,Pleural_Thickening,3,0.2897583111639946,0.781,0.7366071428571396,0.6453891257995735,0.05838641188959658,0.9879640962872295,0.3656832298136646,0.2604442827102746,165,2661,4843,59
11,Pleural_Thickening,4,0.29613128496754554,0.781,0.6919642857142826,0.7130863539445628,0.06715771230502597,0.9872693726937267,0.29865424430641824,0.2604442827102746,155,2153,5351,69
11,Pleural_Thickening,5,0.3025042587710965,0.781,0.6249999999999972,0.7647921108742003,0.07349081364829393,0.9855744461617721,0.24650621118012422,0.2604442827102746,140,1765,5739,84
11,Pleural_Thickening,6,0.3088772325746475,0.781,0.5669642857142831,0.8029051172707888,0.07907845579078451,0.9841555047370139,0.20781573498964803,0.2604442827102746,127,1479,6025,97
11,Pleural_Thickening,7,0.31525020637819845,0.781,0.5089285714285692,0.8366204690831556,0.08507462686567159,0.9827802128991858,0.17339544513457558,0.2604442827102746,114,1226,6278,110
11,Pleural_Thickening,8,0.3216231801817494,0.781,0.46874999999999795,0.8623400852878463,0.09226713532513174,0.9819423368740514,0.1472567287784679,0.2604442827102746,105,1033,6471,119
11,Pleural_Thickening,9,0.32799615398530035,0.781,0.43303571428571236,0.8824626865671641,0.09908069458631245,0.9811823973922061,0.12668219461697722,0.2604442827102746,97,882,6622,127
11,Pleural_Thickening,10,0.33436912778885136,0.781,0.4062499999999982,0.9020522388059701,0.11016949152542359,0.9807302231237321,0.1068840579710145,0.2604442827102746,91,735,6769,133
11,Pleural_Thickening,11,0.3407421015924023,0.781,0.34821428571428414,0.9193763326226012,0.1142020497803805,0.979276082327892,0.08837991718426501,0.2604442827102746,78,605,6899,146
11,Pleural_Thickening,12,0.34711507539595327,0.781,0.3303571428571414,0.9337686567164178,0.12959719789842358,0.979041497834288,0.07388716356107661,0.2604442827102746,74,497,7007,150
11,Pleural_Thickening,13,0.3534880491995043,0.781,0.2991071428571415,0.9468283582089551,0.14377682403433445,0.9783806114018175,0.06030020703933747,0.2604442827102746,67,399,7105,157
11,Pleural_Thickening,14,0.3598610230030552,0.781,0.2455357142857132,0.9572228144989338,0.14627659574468047,0.9770130576713818,0.048654244306418216,0.2604442827102746,55,321,7183,169
11,Pleural_Thickening,15,0.3662339968066062,0.781,0.22321428571428473,0.9661513859275053,0.16447368421052577,0.9765624999999999,0.039337474120082816,0.2604442827102746,50,254,7250,174
11,Pleural_Thickening,16,0.37260697061015713,0.781,0.18303571428571347,0.9732142857142856,0.16942148760330508,0.9755543681538872,0.031314699792960664,0.2604442827102746,41,201,7303,183
11,Pleural_Thickening,17,0.3789799444137081,0.781,0.1562499999999993,0.9784115138592749,0.17766497461928843,0.9749037312441906,0.025491718426501036,0.2604442827102746,35,162,7342,189
11,Pleural_Thickening,18,0.3853529182172591,0.781,0.12053571428571375,0.9833422174840084,0.17763157894736725,0.9739968321013727,0.019668737060041408,0.2604442827102746,27,125,7379,197
11,Pleural_Thickening,19,0.39172589202081004,0.781,0.09374999999999958,0.9865405117270788,0.17213114754098222,0.9733105443071258,0.015786749482401656,0.2604442827102746,21,101,7403,203
11,Pleural_Thickening,20,0.39809886582436105,0.781,0.06249999999999972,0.9897388059701492,0.15384615384615216,0.9725022914757102,0.01177536231884058,0.2604442827102746,14,77,7427,210
11,Pleural_Thickening,21,0.404471839627912,0.781,0.04464285714285694,0.9921375266524519,0.14492753623188198,0.9720590155372762,0.008928571428571428,0.2604442827102746,10,59,7445,214
11,Pleural_Thickening,22,0.41084481343146295,0.781,0.03571428571428555,0.9936034115138591,0.1428571428571403,0.9718456725755995,0.007246376811594203,0.2604442827102746,8,48,7456,216
11,Pleural_Thickening,23,0.4172177872350139,0.781,0.03124999999999986,0.9948027718550105,0.15217391304347494,0.9717521478781567,0.005952380952380952,0.2604442827102746,7,39,7465,217
11,Pleural_Thickening,24,0.42359076103856486,0.781,0.026785714285714166,0.9964019189765457,0.1818181818181763,0.9716699155295645,0.004270186335403727,0.2604442827102746,6,27,7477,218
11,Pleural_Thickening,25,0.4299637348421158,0.781,0.017857142857142776,0.9976012793176972,0.18181818181817358,0.9714508175447701,0.002846790890269151,0.2604442827102746,4,18,7486,220
11,Pleural_Thickening,26,0.4363367086456668,0.781,0.004464285714285694,0.9984008528784647,0.076923076923071,0.9710952689565779,0.0016821946169772257,0.2604442827102746,1,12,7492,223
11,Pleural_Thickening,27,0.44270968244921777,0.781,0.004464285714285694,0.9989339019189765,0.11111111111109877,0.9711102474413783,0.0011645962732919255,0.2604442827102746,1,8,7496,223
11,Pleural_Thickening,28,0.4490826562527688,0.781,0.004464285714285694,0.9993336886993602,0.16666666666663887,0.971121471121471,0.0007763975155279503,0.2604442827102746,1,5,7499,223
11,Pleural_Thickening,29,0.4554556300563197,0.781,0.004464285714285694,0.9993336886993602,0.16666666666663887,0.971121471121471,0.0007763975155279503,0.2604442827102746,1,5,7499,223
11,Pleural_Thickening,30,0.4618286038598707,0.781,0.004464285714285694,0.9994669509594881,0.19999999999996,0.9711252104104622,0.0006469979296066253,0.2604442827102746,1,4,7500,223
11,Pleural_Thickening,31,0.46820157766342163,0.781,0.004464285714285694,0.999733475479744,0.33333333333322224,0.9711326860841423,0.00038819875776397513,0.2604442827102746,1,2,7502,223
11,Pneumonia,0,0.31065213680267334,0.752,0.9583333333333234,0.27044025157232704,0.016254416961130738,0.9980657640232103,0.7324016563146998,0.3115316045511028,92,5568,2064,4
11,Pneumonia,1,0.3137823006799144,0.752,0.8645833333333244,0.3939989517819706,0.01762956669498725,0.9956953642384103,0.6092132505175983,0.3115316045511028,83,4625,3007,13
11,Pneumonia,2,0.3169124645571555,0.752,0.8124999999999916,0.4969863731656184,0.01991319887669134,0.9952768302282863,0.5068581780538303,0.3115316045511028,78,3839,3793,18
11,Pneumonia,3,0.32004262843439657,0.752,0.7291666666666591,0.580188679245283,0.02138057422113622,0.9941625505163896,0.42365424430641824,0.3115316045511028,70,3204,4428,26
